vertex,is_boundary,flattened,candidate,K_orig,K_final,K_rounded
1260,0,1,0,-2.2497559371004172e-12,4.5380800095529139e-07,
1261,0,1,0,-0.0013406782373479587,-1.9144077310073726e-06,
1262,0,1,0,-0.0026592503546236657,-4.0792847961768075e-06,
1263,0,1,0,-0.0039361448841663815,-5.803189905506656e-06,
1264,0,1,0,-0.0051373476657783357,-6.8733524560826709e-06,
1265,0,1,0,-0.0062520205007565721,-7.2019784358445804e-06,
1266,0,1,0,-0.0072687234431265679,-6.8026593105230404e-06,
1267,0,1,0,-0.0081454724000513679,-5.7627748581978722e-06,
1268,0,1,0,-0.0088941814642637951,-4.3254591659547259e-06,
1269,0,1,0,-0.0094923346270601172,-2.7553645827183004e-06,
1270,0,1,0,-0.0099214065052155576,-1.3465041828197855e-06,
1271,0,1,0,-0.010181925082328291,-3.7069490410601702e-07,
1272,0,1,0,-0.010269098107543506,-2.2582951508809401e-08,
1273,0,1,0,-0.01018192508232918,-3.706949032178386e-07,
1274,0,1,0,-0.0099214065052155576,-1.3465041828197855e-06,
1275,0,1,0,-0.0094923346270601172,-2.7553645844946573e-06,
1276,0,1,0,-0.0088941814642637951,-4.3254591659547259e-06,
1277,0,1,0,-0.0081454724000513679,-5.7627748573096937e-06,
1278,0,1,0,-0.0072687234431274561,-6.8026593114112188e-06,
1279,0,1,0,-0.0062520205007565721,-7.2019784367327588e-06,
1280,0,1,0,-0.0051373476657774475,-6.8733524578590277e-06,
1281,0,1,0,-0.0039361448841663815,-5.8031899072830129e-06,
1282,0,1,0,-0.0026592503546236657,-4.0792847988413428e-06,
1283,0,1,0,-0.0013406782373479587,-1.9144077292310158e-06,
1284,0,1,0,-2.2488677586807171e-12,4.5380800006711297e-07,
1285,0,1,0,0.0013408386572617559,2.7501279342700968e-06,
1286,0,1,0,0.0026590737819232046,4.7197113524077849e-06,
1287,0,1,0,0.003936332301833545,6.1543760931925817e-06,
1288,0,1,0,0.0051360565547078352,6.9046568453856594e-06,
1289,0,1,0,0.0062588519709496637,6.9595796770016705e-06,
1290,0,1,0,0.0072620587045877372,6.3538297236931385e-06,
1291,0,1,0,0.008154285280731699,5.2441487943255538e-06,
1292,0,1,0,0.0088949328391354499,3.8466947049897726e-06,
1293,0,1,0,0.0094956043544360824,2.4045154471963315e-06,
1294,0,1,0,0.0099114994925040278,1.1737847334103435e-06,
1295,0,1,0,0.010186985042196284,3.3469563831545202e-07,
1296,0,1,0,0.010266406548660179,1.7285380238263315e-08,
1297,0,1,0,0.010186935646828488,3.1097775110566772e-07,
1298,0,1,0,0.0099242104310253154,1.149273415101959e-06,
1299,0,1,0,0.0094906780277890235,2.3965990880725485e-06,
1300,0,1,0,0.0088983613050421795,3.8485306266267116e-06,
1301,0,1,0,0.008142022704672236,5.2423792284983506e-06,
1302,0,1,0,0.0072734697917331559,6.3567988348722793e-06,
1303,0,1,0,0.0062569608703091362,6.9576101271451307e-06,
1304,0,1,0,0.005132477056024598,6.904345019265179e-06,
1305,0,1,0,0.0039361585200969884,6.1557773403109195e-06,
1306,0,1,0,0.0026588924882764431,4.7190758740711658e-06,
1307,0,1,0,0.0013422201235826492,2.7522147938441321e-06,
1308,0,1,0,-1.078248601515952e-12,4.5353082711585557e-07,
1309,0,1,0,-0.0013422786504886375,-1.9155939634529773e-06,
1310,0,1,0,-0.0026583625948006784,-4.0795482334488042e-06,
1311,0,1,0,-0.0039357703372466801,-5.8014214445734069e-06,
1312,0,1,0,-0.005136532380050518,-6.8718739818507402e-06,
1313,0,1,0,-0.0062521382660918334,-7.2030535207545654e-06,
1314,0,1,0,-0.0072690480796406831,-6.8077696822044231e-06,
1315,0,1,0,-0.0081487357233154256,-5.775554827280871e-06,
1316,0,1,0,-0.0088984752803558109,-4.3391125643665873e-06,
1317,0,1,0,-0.0094891534262648847,-2.7603406618226245e-06,
1318,0,1,0,-0.0099247372638444631,-1.361289461598858e-06,
1319,0,1,0,-0.010184844675015903,-3.9150873831772515e-07,
1320,0,1,0,-0.010277572085025888,-5.3293655710717758e-08,
1321,0,1,0,-0.010184844675015015,-3.9150873121229779e-07,
1322,0,1,0,-0.0099247372638453513,-1.3612894589343227e-06,
1323,0,1,0,-0.0094891534262648847,-2.7603406760334792e-06,
1324,0,1,0,-0.0088984752803558109,-4.3391125519320894e-06,
1325,0,1,0,-0.0081487357233154256,-5.7755548290572278e-06,
1326,0,1,0,-0.0072690480796406831,-6.8077696830926016e-06,
1327,0,1,0,-0.0062521382660918334,-7.2030535234191007e-06,
1328,0,1,0,-0.005136532380050518,-6.8718739818507402e-06,
1329,0,1,0,-0.0039357703372466801,-5.8014214481261206e-06,
1330,0,1,0,-0.0026583625948006784,-4.0795482325606258e-06,
1331,0,1,0,-0.0013422786504886375,-1.9155939661175125e-06,
1332,0,1,0,-1.078248601515952e-12,4.5353082978039083e-07,
1333,0,1,0,0.0013422201235826492,2.752214795620489e-06,
1334,0,1,0,0.0026588924882755549,4.7190758802884147e-06,
1335,0,1,0,0.0039361585200961002,6.1557773438636332e-06,
1336,0,1,0,0.005132477056024598,6.9043450245942495e-06,
1337,0,1,0,0.0062569608703091362,6.9576101333623797e-06,
1338,0,1,0,0.0072734697917322677,6.3567988277668519e-06,
1339,0,1,0,0.008142022704672236,5.2423791903066785e-06,
1340,0,1,0,0.0088983613050421795,3.8485305040580897e-06,
1341,0,1,0,0.0094906780277899117,2.3965987798746369e-06,
1342,0,1,0,0.0099242104310253154,1.1492737241880491e-06,
1343,0,1,0,0.010186935646828488,3.1097786212797018e-07,
1344,0,1,0,0.010269895746287006,2.6584778822780208e-08,
1345,0,1,0,0.01018175008956046,3.2021568330264927e-07,
1346,0,1,0,0.0099287268548415852,1.1594745448206822e-06,
1347,0,1,0,0.0094783460013614373,2.407509624546833e-06,
1348,0,1,0,0.0089079518963703919,3.8483744697614952e-06,
1349,0,1,0,0.0081396571786580552,5.2483565102789953e-06,
1350,0,1,0,0.0072736823460841649,6.3642170369249129e-06,
1351,0,1,0,0.0062462587101848044,6.9533815487687889e-06,
1352,0,1,0,0.0051418899840269816,6.9145823449190402e-06,
1353,0,1,0,0.0039337998282080733,6.1515371463372048e-06,
1354,0,1,0,0.0026598119478276061,4.7213868565876282e-06,
1355,0,1,0,0.0013405706493392344,2.7488534914965612e-06,
1356,0,1,0,2.0806432132758346e-08,4.5451355568104645e-07,
1357,0,1,0,-0.00134146205491259,-1.9147784682260749e-06,
1358,0,1,0,-0.0026588286957309748,-4.0793391011817448e-06,
1359,0,1,0,-0.0039351303031720519,-5.8015574122549651e-06,
1360,0,1,0,-0.0051369514884749279,-6.8723576660545405e-06,
1361,0,1,0,-0.0062529787377645363,-7.2067758827287776e-06,
1362,0,1,0,-0.0072698880559958212,-6.8097132954747508e-06,
1363,0,1,0,-0.0081497608877558747,-5.7741218650875226e-06,
1364,0,1,0,-0.0088958745759910585,-4.3283834303409208e-06,
1365,0,1,0,-0.0094891384670301449,-2.7480737996299354e-06,
1366,0,1,0,-0.0099167784609273113,-1.3326025003479458e-06,
1367,0,1,0,-0.010182628731961074,-3.5970647438432479e-07,
1368,0,1,0,-0.010264620117095724,-9.8849710639115074e-09,
1369,0,1,0,-0.010182628731961962,-3.5970641487637067e-07,
1370,0,1,0,-0.0099167784609273113,-1.3326024692617011e-06,
1371,0,1,0,-0.0094891384292719039,-2.7480739595020509e-06,
1372,0,1,0,-0.0088958746130511912,-4.3283832882323736e-06,
1373,0,1,0,-0.0081497608877558747,-5.7741218864038046e-06,
1374,0,1,0,-0.0072698880559958212,-6.8097133052447134e-06,
1375,0,1,0,-0.0062529787377645363,-7.2067758853933128e-06,
1376,0,1,0,-0.0051369514884749279,-6.8723576678308973e-06,
1377,0,1,0,-0.0039351303031711637,-5.8015574149195004e-06,
1378,0,1,0,-0.002658828695731863,-4.0793391020699232e-06,
1379,0,1,0,-0.0013414620549117018,-1.9147784700024317e-06,
1380,0,1,0,2.0806431244579926e-08,4.5451355656922487e-07,
1381,0,1,0,0.0013405706493383462,2.7488534932729181e-06,
1382,0,1,0,0.0026598119478276061,4.7213868583639851e-06,
1383,0,1,0,0.0039337998282071851,6.1515371463372048e-06,
1384,0,1,0,0.0051418899840269816,6.914582342254505e-06,
1385,0,1,0,0.0062462587101848044,6.953381546992432e-06,
1386,0,1,0,0.0072736823460841649,6.3642170289313071e-06,
1387,0,1,0,0.0081396571786580552,5.2483564925154269e-06,
1388,0,1,0,0.0089079518963703919,3.8483744431161426e-06,
1389,0,1,0,0.0094783460013614373,2.4075096005660157e-06,
1390,0,1,0,0.0099287268548415852,1.159474552814288e-06,
1391,0,1,0,0.01018175008956046,3.2021569307261188e-07,
1392,0,1,0,0.010277875691965477,2.9068903728557416e-08,
1393,0,1,0,0.01017524476906484,3.2696041785129637e-07,
1394,0,1,0,0.0099243376515589787,1.1645516639902098e-06,
1395,0,1,0,0.0094903194830200377,2.4044360253938635e-06,
1396,0,1,0,0.0088874007198693761,3.8483391140431422e-06,
1397,0,1,0,0.0081644528643103342,5.2413148790009245e-06,
1398,0,1,0,0.0072619586138129577,6.352488283845048e-06,
1399,0,1,0,0.0062553316355034028,6.9534065634258013e-06,
1400,0,1,0,0.0051389422357441816,6.9087335985429377e-06,
1401,0,1,0,0.0039354630074068808,6.1523326833068381e-06,
1402,0,1,0,0.0026582298157542539,4.7173997250737898e-06,
1403,0,1,0,0.0013422985735775939,2.7533347886077308e-06,
1404,0,1,0,-1.9563460185167969e-08,4.5293537009882812e-07,
1405,0,1,0,-0.0013414563794400536,-1.9148467327312346e-06,
1406,0,1,0,-0.0026590346204669046,-4.0802739764700391e-06,
1407,0,1,0,-0.0039363848661562173,-5.8039037771351332e-06,
1408,0,1,0,-0.0051370414419142918,-6.8741242182923656e-06,
1409,0,1,0,-0.0062544575391072499,-7.2077561501515675e-06,
1410,0,1,0,-0.007265742086389082,-6.802932903227088e-06,
1411,0,1,0,-0.0081513472547012356,-5.7778022082288771e-06,
1412,0,1,0,-0.008897000989996684,-4.3375923102217939e-06,
1413,0,1,0,-0.0094939403337015449,-2.7672724325356057e-06,
1414,0,1,0,-0.0099197589955171139,-1.3549139046276082e-06,
1415,0,1,0,-0.010188657703950277,-3.8434682281263122e-07,
1416,0,1,0,-0.010266725973398394,-3.2419706030850648e-08,
1417,0,1,0,-0.010188657779258037,-3.8434669047404668e-07,
1418,0,1,0,-0.0099197589955171139,-1.3549140112090186e-06,
1419,0,1,0,-0.0094939403714615622,-2.7672723064142701e-06,
1420,0,1,0,-0.0088970009529365512,-4.3375924718702663e-06,
1421,0,1,0,-0.0081513472547012356,-5.7778021957943793e-06,
1422,0,1,0,-0.0072657420863881939,-6.802932903227088e-06,
1423,0,1,0,-0.0062544575391072499,-7.2077561474870322e-06,
1424,0,1,0,-0.0051370414419142918,-6.8741242156278304e-06,
1425,0,1,0,-0.0039363848661562173,-5.8039037735824195e-06,
1426,0,1,0,-0.0026590346204669046,-4.0802739782463959e-06,
1427,0,1,0,-0.0013414563794400536,-1.9148467309548778e-06,
1428,0,1,0,-1.9563460185167969e-08,4.529353692106497e-07,
1429,0,1,0,0.0013422985735775939,2.7533347921604445e-06,
1430,0,1,0,0.0026582298157542539,4.7173997215210761e-06,
1431,0,1,0,0.0039354630074068808,6.1523326806423029e-06,
1432,0,1,0,0.0051389422357441816,6.9087335976547593e-06,
1433,0,1,0,0.0062553316355034028,6.9534065598730876e-06,
1434,0,1,0,0.0072619586138129577,6.3524882829568696e-06,
1435,0,1,0,0.0081644528643103342,5.2413148754482108e-06,
1436,0,1,0,0.0088874007198693761,3.8483391096022501e-06,
1437,0,1,0,0.0094903194830200377,2.4044360209529714e-06,
1438,0,1,0,0.0099243376515580906,1.164551662213853e-06,
1439,0,1,0,0.01017524476906484,3.2696041962765321e-07,
1440,0,1,0,0.010281100370868046,2.0918658805157975e-08,
1441,0,1,0,0.010174848846513207,3.1778341824661993e-07,
1442,0,1,0,0.0099251252306062909,1.1558854948745534e-06,
1443,0,1,0,0.0094917719025744418,2.3995382969488332e-06,
1444,0,1,0,0.0088994546754204151,3.8486742255372519e-06,
1445,0,1,0,0.0081398089055557676,5.2501711405028573e-06,
1446,0,1,0,0.0072762231193213012,6.3607262976717038e-06,
1447,0,1,0,0.0062516229193683159,6.956693562543137e-06,
1448,0,1,0,0.0051353601761361389,6.9107255100675502e-06,
1449,0,1,0,0.0039329755157808677,6.1525587558008965e-06,
1450,0,1,0,0.0026600079545922029,4.7222514654166048e-06,
1451,0,1,0,0.0013408675414705584,2.7498130021896827e-06,
1452,0,1,0,3.6398005498483599e-08,4.5516572289017176e-07,
1453,0,1,0,-0.0013416830200245755,-1.916113850697343e-06,
1454,0,1,0,-0.002658894152007818,-4.0800448735112127e-06,
1455,0,1,0,-0.0039356732982636089,-5.8023346571900447e-06,
1456,0,1,0,-0.005137176358738671,-6.8743666394865954e-06,
1457,0,1,0,-0.0062544509069040188,-7.2099604278008655e-06,
1458,0,1,0,-0.0072684444121602354,-6.8113169291450504e-06,
1459,0,1,0,-0.0081525701946221218,-5.7825744894657305e-06,
1460,0,1,0,-0.0088975781261497744,-4.3373588978212751e-06,
1461,0,1,0,-0.0094897202351678089,-2.7583424788701905e-06,
1462,0,1,0,-0.0099190400610638108,-1.3494137958147689e-06,
1463,0,1,0,-0.01018659851899173,-3.8136067104233007e-07,
1464,0,1,0,-0.010272462169139018,-4.0875354656577656e-08,
1465,0,1,0,-0.01018659844368397,-3.8136081492723406e-07,
1466,0,1,0,-0.0099190400610638108,-1.3494137078851054e-06,
1467,0,1,0,-0.0094897202351678089,-2.7583424371258047e-06,
1468,0,1,0,-0.0088975781261506626,-4.3373589040385241e-06,
1469,0,1,0,-0.0081525701946221218,-5.7825744956829794e-06,
1470,0,1,0,-0.0072684444121602354,-6.8113169380268346e-06,
1471,0,1,0,-0.0062544509069040188,-7.2099604180309029e-06,
1472,0,1,0,-0.005137176358738671,-6.8743666306048112e-06,
1473,0,1,0,-0.0039356732982636089,-5.802334653637331e-06,
1474,0,1,0,-0.002658894152007818,-4.0800448717348559e-06,
1475,0,1,0,-0.0013416830200245755,-1.9161138542500566e-06,
1476,0,1,0,3.6398006386662018e-08,4.5516572111381493e-07,
1477,0,1,0,0.0013408675684498661,2.7498127099789826e-06,
1478,0,1,0,0.0026600079284255784,4.7222517229883465e-06,
1479,0,1,0,0.0039329755157799795,6.1525587646826807e-06,
1480,0,1,0,0.0051353601761352508,6.910725518061156e-06,
1481,0,1,0,0.0062516229193674278,6.9566935678722075e-06,
1482,0,1,0,0.0072762231193213012,6.3607263012244175e-06,
1483,0,1,0,0.0081398089055539913,5.2501711458319278e-06,
1484,0,1,0,0.0088994546754204151,3.8486742255372519e-06,
1485,0,1,0,0.0094917719025744418,2.3995383005015469e-06,
1486,0,1,0,0.0099251252306062909,1.1558854975390886e-06,
1487,0,1,0,0.010174848846512319,3.1778342002297677e-07,
1488,0,1,0,0.010279753832226568,2.0445974691085667e-08,
1489,0,1,0,0.010175243294730407,3.2369191416137255e-07,
1490,0,1,0,0.0099243379986617697,1.1619974227272678e-06,
1491,0,1,0,0.0094866468160557105,2.4003993823740188e-06,
1492,0,1,0,0.0089014319361506722,3.8450774901832574e-06,
1493,0,1,0,0.0081528135252870726,5.2394941141287177e-06,
1494,0,1,0,0.0072641628762397659,6.3558620375658847e-06,
1495,0,1,0,0.0062534815195984805,6.9546944567733249e-06,
1496,0,1,0,0.0051400891745174704,6.9097123924777293e-06,
1497,0,1,0,0.0039354630162478088,6.1524843379956451e-06,
1498,0,1,0,0.0026582297849051528,4.71759074827105e-06,
1499,0,1,0,0.0013418846103450122,2.7529269530646161e-06,
1500,0,1,0,-1.9554106778230107e-08,4.529336381509097e-07,
1501,0,1,0,-0.0013414563842797378,-1.9148024339443737e-06,
1502,0,1,0,-0.0026589705492376936,-4.0797266169789737e-06,
1503,0,1,0,-0.0039363847975799615,-5.8030708114387153e-06,
1504,0,1,0,-0.0051357055028606879,-6.8693971879696392e-06,
1505,0,1,0,-0.0062534740976678549,-7.204373074998216e-06,
1506,0,1,0,-0.0072662626122514951,-6.8001043267429395e-06,
1507,0,1,0,-0.0081486516931015274,-5.7689777186453739e-06,
1508,0,1,0,-0.00889660298015027,-4.3274086705125114e-06,
1509,0,1,0,-0.0094870296113587216,-2.7493291874236547e-06,
1510,0,1,0,-0.0099198364042178966,-1.3429375638196461e-06,
1511,0,1,0,-0.010184906149041772,-3.7012836973104868e-07,
1512,0,1,0,-0.010266726697276241,-2.2908782426611651e-08,
1513,0,1,0,-0.010184906149042661,-3.7012841858086176e-07,
1514,0,1,0,-0.0099198364042170084,-1.3429375691487166e-06,
1515,0,1,0,-0.0094870296113587216,-2.7493291785418705e-06,
1516,0,1,0,-0.00889660298015027,-4.3274086722888683e-06,
1517,0,1,0,-0.0081486516931015274,-5.7689777532843323e-06,
1518,0,1,0,-0.0072662626122506069,-6.8001044368770636e-06,
1519,0,1,0,-0.0062534740976687431,-7.2043729764104114e-06,
1520,0,1,0,-0.0051357055028589116,-6.8693971675415355e-06,
1521,0,1,0,-0.0039363847975799615,-5.8030708096623584e-06,
1522,0,1,0,-0.0026589705492376936,-4.0797266169789737e-06,
1523,0,1,0,-0.0013414563842797378,-1.9148024339443737e-06,
1524,0,1,0,-1.9554107666408527e-08,4.5293363992726654e-07,
1525,0,1,0,0.0013418845833648163,2.7529272434989593e-06,
1526,0,1,0,0.0026582298110726654,4.7175904924756651e-06,
1527,0,1,0,0.0039354630162478088,6.1524843326665746e-06,
1528,0,1,0,0.0051400891745174704,6.9097123889250156e-06,
1529,0,1,0,0.0062534815195984805,6.9546944567733249e-06,
1530,0,1,0,0.0072641628762397659,6.3558620420067768e-06,
1531,0,1,0,0.0081528135252879608,5.2394941185696098e-06,
1532,0,1,0,0.0089014319361506722,3.8450774981768632e-06,
1533,0,1,0,0.0094866468160557105,2.4003993939203383e-06,
1534,0,1,0,0.0099243379986617697,1.161997431609052e-06,
1535,0,1,0,0.010175243294730407,3.2369191860226465e-07,
1536,0,1,0,0.010258959110950094,4.1259706762275528e-08,
1537,0,1,0,0.010185263838947023,3.251973419438059e-07,
1538,0,1,0,0.0099287268024355058,1.1630804825912833e-06,
1539,0,1,0,0.0094783463806988877,2.4111342238342104e-06,
1540,0,1,0,0.0089056221037449035,3.8552375585254595e-06,
1541,0,1,0,0.0081390741882216844,5.2506416698960834e-06,
1542,0,1,0,0.0072715714796540709,6.3611883440728434e-06,
1543,0,1,0,0.006254518377112106,6.9578341070908323e-06,
1544,0,1,0,0.0051364329499037353,6.9075966457887716e-06,
1545,0,1,0,0.0039353001523245723,6.152678416526669e-06,
1546,0,1,0,0.0026601900514648946,4.7201211330616388e-06,
1547,0,1,0,0.0013419215922425565,2.7518745486787566e-06,
1548,0,1,0,-1.2496670365180762e-12,4.5350134314503521e-07,
1549,0,1,0,-0.0013417747025421534,-1.91543354688406e-06,
1550,0,1,0,-0.0026588287046696024,-4.0792805107159325e-06,
1551,0,1,0,-0.0039351302404275756,-5.8014695936137173e-06,
1552,0,1,0,-0.0051369510067358348,-6.8724375958950645e-06,
1553,0,1,0,-0.006253295597987929,-7.2065156393463781e-06,
1554,0,1,0,-0.0072692153196900477,-6.8076162573760257e-06,
1555,0,1,0,-0.0081477652477186524,-5.7726865945184613e-06,
1556,0,1,0,-0.0088987240689171188,-4.3351357508214505e-06,
1557,0,1,0,-0.0094891383860300493,-2.7567126457128666e-06,
1558,0,1,0,-0.0099200592733907911,-1.3450541560544593e-06,
1559,0,1,0,-0.010185674455673421,-3.7213895520693541e-07,
1560,0,1,0,-0.010264620222896426,-2.0943503820092246e-08,
1561,0,1,0,-0.01018567445567431,-3.7213895964782751e-07,
1562,0,1,0,-0.0099200592733907911,-1.3450541498372104e-06,
1563,0,1,0,-0.0094891383860300493,-2.756712602192124e-06,
1564,0,1,0,-0.0088987240689153424,-4.3351356584508949e-06,
1565,0,1,0,-0.0081477652477186524,-5.7726864017837443e-06,
1566,0,1,0,-0.0072692148485247188,-6.8076154668972322e-06,
1567,0,1,0,-0.0062532960554815276,-7.2065160452439159e-06,
1568,0,1,0,-0.005136951006736723,-6.872437717575508e-06,
1569,0,1,0,-0.0039351302404284638,-5.8014696291408541e-06,
1570,0,1,0,-0.0026588287046704906,-4.0792805204858951e-06,
1571,0,1,0,-0.0013417747025421534,-1.9154335513249521e-06,
1572,0,1,0,-1.2487788580983761e-12,4.5350134403321363e-07,
1573,0,1,0,0.0013419215922434446,2.7518745451260429e-06,
1574,0,1,0,0.0026601900514648946,4.7201211401670662e-06,
1575,0,1,0,0.0039353001523245723,6.1526784200793827e-06,
1576,0,1,0,0.0051364329499037353,6.9075966502296637e-06,
1577,0,1,0,0.0062545183771138824,6.9578341062026539e-06,
1578,0,1,0,0.0072715714796540709,6.3611883494019139e-06,
1579,0,1,0,0.0081390741882216844,5.2506416849951165e-06,
1580,0,1,0,0.0089056221037457917,3.8552375878353473e-06,
1581,0,1,0,0.0094783463806988877,2.4111342655785961e-06,
1582,0,1,0,0.0099287268024355058,1.163080524335669e-06,
1583,0,1,0,0.010185263838947023,3.2519734549651957e-07,
1584,0,1,0,0.010268255325620146,9.0635872140865104e-09,
1585,0,1,0,0.010186935722585666,3.0846940290985003e-07,
1586,0,1,0,0.0099242105657939561,1.1465996028192649e-06,
1587,0,1,0,0.0094906785191639642,2.3932202930510016e-06,
1588,0,1,0,0.008894820892172639,3.8415729770591156e-06,
1589,0,1,0,0.0081531531107899013,5.2379294697146861e-06,
1590,0,1,0,0.0072705760956575105,6.3525652560514345e-06,
1591,0,1,0,0.0062551301070765675,6.9577624799421756e-06,
1592,0,1,0,0.0051341209600703763,6.9064299115240146e-06,
1593,0,1,0,0.0039340228752262618,6.1544897507204155e-06,
1594,0,1,0,0.0026578343841237029,4.7188931349140262e-06,
1595,0,1,0,0.0013412312864682363,2.75130619797892e-06,
1596,0,1,0,-2.2737367544323206e-12,4.5367581069655216e-07,
1597,0,1,0,-0.0013413195701117431,-1.9142016238760107e-06,
1598,0,1,0,-0.0026582430718073979,-4.0786698312089698e-06,
1599,0,1,0,-0.0039357704527196447,-5.8014809312112448e-06,
1600,0,1,0,-0.0051365325734247236,-6.8722959287725871e-06,
1601,0,1,0,-0.0062521383691462873,-7.2042116530113276e-06,
1602,0,1,0,-0.0072710366961930006,-6.8125097243409982e-06,
1603,0,1,0,-0.0081487341335169106,-5.7773440955699584e-06,
1604,0,1,0,-0.0088984762404598072,-4.3378402061478027e-06,
1605,0,1,0,-0.0094891534471628347,-2.7574372483130105e-06,
1606,0,1,0,-0.0099217182077282473,-1.3513567065359666e-06,
1607,0,1,0,-0.010185262846661658,-3.8112588107708234e-07,
1608,0,1,0,-0.01027132198093561,-3.8722769879484531e-08,
1609,0,1,0,-0.010185262846661658,-3.8112590328154283e-07,
1610,0,1,0,-0.0099217182077282473,-1.3513567802547755e-06,
1611,0,1,0,-0.0094891534471619465,-2.7574372385430479e-06,
