face,alpha_mod,dirx,diry,dirz,cx,cy,cz
6776,1.15588,0.940017,-0.192547,0.28159,0.0933926,0.177061,0.886659
6777,0.93796,0.847496,-0.199727,0.491792,0.0909066,0.187579,0.862905
6778,0.764559,-0.636891,-0.135148,0.759015,0.0869586,0.196587,0.829543
6779,0.66123,0.673971,-0.053225,0.736838,0.0856053,0.198859,0.812341
6780,0.373444,-0.881851,0.0238914,0.470923,0.0815173,0.198859,0.777803
6781,0.362031,0.425028,0.185118,0.886049,0.0801633,0.196587,0.760601
6782,1.04316,-0.403857,0.277863,0.871603,0.076214,0.187579,0.727239
6783,0.86031,-0.567789,0.335522,0.751692,0.0737293,0.177061,0.703485
6784,0.614219,0.627211,0.464444,0.625219,0.0725467,0.168359,0.688459
6785,1.15084,-0.324224,0.602301,0.72946,0.0693033,0.147171,0.661057
6786,0.981101,-0.487884,0.625085,0.609293,0.0674387,0.128309,0.643111
6787,0.457442,0.478214,0.753987,0.450349,0.0666073,0.114501,0.632549
6788,0.193579,0.225243,0.883136,0.411504,0.0651667,0.0921786,0.619089
6789,0.574943,-0.812876,0.514963,0.272114,0.0636027,0.0600213,0.605872
6790,0.408139,0.408243,0.903212,0.132459,0.0632493,0.0432113,0.601381
6791,0.317464,-0.941045,0.311491,0.13194,0.0627153,0.00870199,0.596872
6792,0.267989,0.258022,0.961559,-0.0939641,0.0627153,-0.00870199,0.596872
6793,0.0994876,-0.990435,0.097418,0.0977184,0.0632493,-0.0432113,0.601381
6794,1.28918,0.947321,0.251681,-0.198088,0.0636027,-0.0600213,0.605872
6795,0.698141,-0.794118,0.576606,-0.192098,0.0651667,-0.0921786,0.619089
6796,0.404485,-0.938617,0.327295,-0.108979,0.0666073,-0.114501,0.632549
6797,1.43894,0.979302,0.079574,-0.186105,0.0674387,-0.128309,0.643111
6798,1.31762,0.948755,0.146269,-0.280125,0.0693033,-0.147171,0.661057
6799,0.316088,-0.974243,0.172783,-0.144905,0.0725467,-0.168359,0.688459
6800,1.47111,0.984221,0.028503,-0.174635,0.0737293,-0.177061,0.703485
6801,1.47049,0.98407,0.020292,-0.17662,0.076214,-0.187579,0.727239
6802,0.6477,-0.86148,0.117806,-0.493937,0.0801633,-0.196587,0.760601
6803,0.561431,0.464485,0.0540271,-0.883931,0.0815173,-0.198859,0.777803
6804,0.475696,-0.936523,-0.0299927,-0.349321,0.0856053,-0.198859,0.812341
6805,0.560924,0.465132,-0.161195,-0.870442,0.0869586,-0.196587,0.829543
6806,0.172706,-0.997421,-0.0552707,-0.0457943,0.0909066,-0.187579,0.862905
6807,0.384696,-0.960041,-0.166091,-0.225244,0.0933926,-0.177061,0.886659
6808,1.12074,0.868206,-0.225341,-0.442085,0.0945753,-0.168359,0.901685
6809,0.283229,-0.978191,-0.184323,-0.0957464,0.0978186,-0.147171,0.929087
6810,1.38096,0.967122,-0.122721,-0.222745,0.098784,-0.134865,0.941355
6811,1.28881,-0.339008,-0.798844,-0.496912,0.101272,-0.107251,0.962381
6812,1.43558,0.980073,-0.10548,-0.168316,0.101955,-0.0921786,0.971055
6813,1.50387,0.989555,-0.0514094,-0.134677,0.10308,-0.0682786,0.981505
6814,0.0643182,-0.992487,-0.0630407,0.104858,0.104139,-0.0346586,0.990444
6815,1.55433,0.992864,-0.0139312,-0.118439,0.104317,-0.017404,0.992709
6816,0.508405,-0.850532,-0.485744,0.201611,0.181883,0.017404,0.981463
6817,0.336475,0.352769,-0.92825,0.117923,0.181527,0.0346586,0.97922
6818,1.33093,0.965347,-0.236559,-0.110202,0.180425,0.0600213,0.973117
6819,0.619202,-0.748649,-0.52062,0.410463,0.177829,0.0921786,0.960063
6820,0.977631,0.863596,-0.479812,0.154863,0.176468,0.107251,0.951469
6821,0.962422,-0.455042,-0.617179,0.641894,0.172337,0.134865,0.930703
6822,0.887659,0.837982,-0.431256,0.334373,0.170412,0.147171,0.918548
6823,0.133489,-0.950468,-0.073982,0.301889,0.165029,0.168359,0.891485
6824,0.603615,-0.708181,-0.251213,0.659827,0.160845,0.180919,0.868993
6825,0.931196,-0.437213,-0.258047,0.861543,0.156402,0.190381,0.845083
6826,0.632161,-0.678197,-0.115369,0.725768,0.151776,0.196587,0.820163
6827,0.508478,0.617197,-0.0584093,0.784638,0.149077,0.198859,0.803121
6828,0.340953,-0.859223,0.0219005,0.511133,0.142291,0.198859,0.769009
6829,0.445965,0.564324,0.179252,0.805858,0.139592,0.196587,0.751967
6830,0.853738,-0.505316,0.242415,0.828185,0.133038,0.187579,0.719017
6831,0.756224,-0.593427,0.303708,0.74539,0.128697,0.177061,0.695532
6832,0.632209,0.687305,0.458919,0.563033,0.126339,0.168359,0.680646
6833,0.399752,-0.846392,0.256702,0.46661,0.120956,0.147171,0.653583
6834,1.5034,0.988498,0.0700586,-0.134028,0.119031,0.134865,0.641428
6835,0.123657,0.207493,0.827344,0.521967,0.116031,0.114501,0.625373
6836,0.701045,-0.693871,0.578592,0.42869,0.112639,0.0843573,0.608318
6837,0.00576472,0.0558858,0.94698,0.316396,0.111597,0.0682786,0.60174
6838,0.079487,0.108382,0.978284,0.176672,0.110238,0.0432113,0.594565
6839,0.379589,-0.906246,0.369745,0.204956,0.109352,0.00870199,0.590112
6840,0.224255,0.208128,0.972298,-0.106395,0.109352,-0.00870199,0.590112
6841,0.491619,-0.882581,0.462999,0.0817533,0.110238,-0.0432113,0.594565
6842,0.538608,-0.874074,0.485757,0.00585741,0.111597,-0.0682786,0.60174
6843,1.43812,0.964353,0.103209,-0.243663,0.112639,-0.0843573,0.608318
6844,0.415811,-0.940971,0.335931,-0.0415297,0.116031,-0.114501,0.625373
6845,1.05918,-0.59228,0.655821,-0.468086,0.119031,-0.134865,0.641428
6846,0.518596,0.385884,0.56297,-0.730861,0.120956,-0.147171,0.653583
6847,0.298062,-0.985164,0.16324,-0.0529559,0.126339,-0.168359,0.680646
6848,0.0347562,-0.105924,0.441524,-0.890975,0.128697,-0.177061,0.695532
6849,0.0331082,-0.115407,0.320822,-0.940082,0.133038,-0.187579,0.719017
6850,0.463762,-0.962784,0.0873307,-0.255776,0.139592,-0.196587,0.751967
6851,0.476805,0.314572,0.0569677,-0.947523,0.142291,-0.198859,0.769009
6852,0.522294,-0.947138,-0.0326709,-0.319159,0.149077,-0.198859,0.803121
6853,0.815118,0.61343,-0.128328,-0.779253,0.151776,-0.196587,0.820163
6854,0.320415,0.170313,-0.301271,-0.938205,0.156402,-0.190381,0.845083
6855,0.320019,0.177061,-0.414949,-0.89245,0.160845,-0.180919,0.868993
6856,0.670875,0.510834,-0.423868,-0.74792,0.165029,-0.168359,0.891485
6857,0.658474,0.509481,-0.509553,-0.693386,0.168882,-0.152921,0.912173
6858,1.01618,0.782009,-0.379385,-0.494499,0.172337,-0.134865,0.930703
6859,1.34559,-0.324615,-0.810653,-0.487305,0.176468,-0.107251,0.951469
6860,0.0313402,-0.0382997,-0.895958,-0.442485,0.177829,-0.0921786,0.960063
6861,0.964133,-0.610662,-0.778011,-0.147619,0.180425,-0.0600213,0.973117
6862,0.401461,-0.917664,-0.383268,0.104873,0.181527,-0.0346586,0.97922
6863,0.297275,0.277575,-0.953323,-0.11886,0.181883,-0.017404,0.981463
6864,0.0687654,0.0813874,-0.995675,0.044813,0.258503,0.00870199,0.96471
6865,0.758652,-0.662118,-0.674747,0.326062,0.257271,0.0432113,0.960341
6866,0.364348,0.413403,-0.889034,0.196767,0.256219,0.0600213,0.955961
6867,0.526222,-0.771977,-0.450549,0.448393,0.252606,0.0921786,0.943151
6868,0.711114,0.728403,-0.641809,0.239814,0.250575,0.107251,0.934689
6869,0.216887,0.358395,-0.738429,0.571206,0.246605,0.128309,0.91978
6870,0.00072194,-0.962306,-0.000476196,0.271968,0.239929,0.152921,0.89611
6871,0.21512,-0.892119,-0.118651,0.435943,0.234465,0.168359,0.875789
6872,0.381043,-0.802903,-0.164605,0.572932,0.228529,0.180919,0.853695
6873,0.273379,-0.857323,-0.0868333,0.507402,0.222225,0.190381,0.830207
6874,1.49064,0.987204,-0.0231139,-0.157778,0.2183,0.194885,0.813861
6875,1.55928,0.974947,-0.00332029,-0.222414,0.211629,0.198859,0.788949
6876,0.145571,-0.912991,0.00949983,0.40787,0.202189,0.198859,0.755475
6877,0.0745568,0.300726,0.195112,0.933539,0.198161,0.196587,0.738697
6878,1.1062,0.967424,0.154703,0.200395,0.191593,0.190381,0.714217
6879,1.10282,0.960539,0.213432,0.178359,0.185288,0.180919,0.690729
6880,1.44134,0.986255,0.089722,-0.138747,0.179353,0.168359,0.668635
6881,1.02293,0.917797,0.36003,0.167413,0.173889,0.152921,0.648313
6882,0.672234,-0.641645,0.468375,0.607386,0.167213,0.128309,0.624643
6883,0.5165,0.589614,0.731935,0.341506,0.16474,0.114501,0.614342
6884,0.44833,-0.815321,0.38883,0.429026,0.160019,0.0843573,0.597604
6885,0.242674,0.304395,0.922036,0.239151,0.158465,0.0682786,0.591128
6886,0.403848,-0.864233,0.385422,0.323345,0.156021,0.0346586,0.582464
6887,1.31332,0.93464,0.256623,-0.246156,0.155491,0.017404,0.580256
6888,0.456189,-0.871842,0.439588,0.215995,0.155491,-0.017404,0.580256
6889,0.0141042,-0.0319808,0.980586,-0.193464,0.156021,-0.0346586,0.582464
6890,0.373262,-0.927978,0.345323,0.14003,0.158465,-0.0682786,0.591128
6891,0.150875,0.0429172,0.884362,-0.464824,0.160019,-0.0843573,0.597604
6892,0.0105916,-0.963992,0.0088082,0.265786,0.16474,-0.114501,0.614342
6893,1.35919,0.912878,0.138853,-0.383892,0.167213,-0.128309,0.624643
6894,0.918731,-0.74621,0.524268,-0.41026,0.173889,-0.152921,0.648313
6895,1.09724,-0.639749,0.494674,-0.588233,0.179353,-0.168359,0.668635
6896,1.33355,-0.462803,0.430214,-0.775067,0.185288,-0.180919,0.690729
6897,1.44579,-0.374989,0.319117,-0.870372,0.191593,-0.190381,0.714217
6898,0.751791,-0.884849,0.133338,-0.446389,0.198161,-0.196587,0.738697
6899,0.567946,0.326647,0.0537867,-0.943615,0.202189,-0.198859,0.755475
6900,0.590814,-0.950189,-0.0364806,-0.309531,0.211629,-0.198859,0.788949
6901,0.759309,0.503071,-0.136327,-0.853425,0.215657,-0.196587,0.805727
6902,0.497435,0.269195,-0.276749,-0.922466,0.222225,-0.190381,0.830207
6903,0.49575,0.277506,-0.381668,-0.881657,0.228529,-0.180919,0.853695
6904,0.633806,0.417572,-0.436928,-0.796698,0.234465,-0.168359,0.875789
6905,1.08505,0.774176,-0.290555,-0.562343,0.239929,-0.152921,0.89611
6906,0.490941,-0.933117,-0.354588,-0.0596643,0.246605,-0.128309,0.91978
6907,0.00836465,-0.963676,-0.00695638,0.266983,0.250575,-0.107251,0.934689
6908,0.116519,0.00953332,-0.889003,-0.457803,0.252606,-0.0921786,0.943151
6909,0.342007,-0.93596,-0.317601,0.152017,0.256219,-0.0600213,0.955961
6910,1.52642,0.959864,-0.0360304,-0.278143,0.257271,-0.0432113,0.960341
6911,0.721258,-0.734496,-0.658917,0.162307,0.258503,-0.00870199,0.96471
6912,0.301786,0.298215,-0.953508,-0.0434838,0.333396,0.00870199,0.941455
6913,0.765994,-0.629373,-0.679955,0.376234,0.331825,0.0432113,0.937196
6914,0.740528,-0.61747,-0.638915,0.458823,0.32936,0.0682786,0.930322
6915,1.42613,0.950584,-0.144713,-0.274678,0.327302,0.0843573,0.923987
6916,0.225746,0.378169,-0.81446,0.440049,0.323137,0.107251,0.912148
6917,0.467737,0.607367,-0.679872,0.410949,0.31801,0.128309,0.897596
6918,1.42783,0.96892,-0.113207,-0.219952,0.312006,0.147171,0.88058
6919,0.278473,0.507401,-0.539166,0.672193,0.305231,0.163515,0.861392
6920,0.460625,0.669923,-0.403124,0.623454,0.297798,0.177061,0.840359
6921,0.686054,0.828035,-0.256271,0.498681,0.289836,0.187579,0.817841
6922,1.03336,0.971721,-0.106325,0.210839,0.281482,0.194885,0.794225
6923,1.00716,0.96863,-0.0371326,0.245717,0.272876,0.198859,0.769912
6924,0.646767,0.819151,0.0537729,0.571052,0.26417,0.199429,0.745321
6925,1.12059,0.987742,0.0916595,0.126351,0.255507,0.196587,0.720873
6926,1.08787,0.977003,0.15983,0.141134,0.247039,0.190381,0.696983
6927,1.44816,0.975318,0.0695848,-0.209553,0.238911,0.180919,0.674061
6928,0.496794,-0.687656,0.264923,0.675978,0.228485,0.163515,0.645803
6929,0.178564,0.396574,0.652299,0.645938,0.224219,0.152921,0.632672
6930,0.0919296,-0.913298,0.0690422,0.401397,0.215707,0.128309,0.609599
6931,0.105522,0.269988,0.828762,0.490164,0.212433,0.114501,0.599523
6932,1.06604,0.889495,0.447349,-0.0931581,0.207889,0.0921786,0.586771
6933,1.46955,0.944747,0.107605,-0.309636,0.204355,0.0682786,0.576873
6934,0.00327293,-0.937965,0.00321009,0.346714,0.20124,0.0346586,0.568428
6935,1.44874,0.933731,0.123978,-0.335821,0.200538,0.017404,0.566267
6936,0.638493,-0.766838,0.594713,0.241406,0.200538,-0.017404,0.566267
6937,0.501443,0.398392,0.856387,-0.328459,0.20124,-0.0346586,0.568428
6938,0.638823,-0.819458,0.564663,0.0981998,0.204355,-0.0682786,0.576873
6939,1.12376,-0.543538,0.808845,-0.224356,0.207889,-0.0921786,0.586771
6940,0.470223,-0.923445,0.37682,0.0725012,0.212433,-0.114501,0.599523
6941,0.413255,0.192442,0.680729,-0.706806,0.215707,-0.128309,0.609599
6942,0.270027,-0.973592,0.175956,0.145459,0.224219,-0.152921,0.632672
6943,1.41273,0.894833,0.0695361,-0.440952,0.228485,-0.163515,0.645803
6944,1.04912,-0.736617,0.383741,-0.556901,0.238911,-0.180919,0.674061
6945,1.34872,-0.526335,0.313701,-0.790293,0.247039,-0.190381,0.696983
6946,1.43746,-0.461175,0.193512,-0.865951,0.255507,-0.196587,0.720873
6947,0.167822,-0.982705,0.0109399,0.184852,0.26417,-0.199429,0.745321
6948,1.43267,-0.471246,-0.0648665,-0.879613,0.272876,-0.198859,0.769912
6949,0.624512,-0.959587,-0.114152,-0.257222,0.281482,-0.194885,0.794225
6950,0.518068,-0.977371,-0.159271,-0.139208,0.289836,-0.187579,0.817841
6951,0.608948,-0.947089,-0.253156,-0.19732,0.297798,-0.177061,0.840359
6952,0.883242,-0.817766,-0.429586,-0.383034,0.305231,-0.163515,0.861392
6953,1.07229,-0.677046,-0.579335,-0.45385,0.312006,-0.147171,0.88058
6954,0.400683,-0.952856,-0.293352,0.0775304,0.31801,-0.128309,0.897596
6955,0.507625,-0.913306,-0.404287,0.0492355,0.323137,-0.107251,0.912148
6956,0.848323,-0.735149,-0.672897,-0.0822478,0.327302,-0.0843573,0.923987
6957,1.50764,0.931368,-0.0478773,-0.360916,0.32936,-0.0682786,0.930322
6958,1.52879,0.935324,-0.0336361,-0.35219,0.331825,-0.0432113,0.937196
6959,0.464937,-0.848742,-0.447409,0.281891,0.333396,-0.00870199,0.941455
6960,0.785009,-0.623052,-0.705317,0.338132,0.405975,0.017404,0.911886
6961,0.217138,0.268642,-0.959387,0.0860685,0.405106,0.0346586,0.909787
6962,0.755045,-0.569178,-0.648995,0.504818,0.401338,0.0682786,0.901613
6963,0.957068,-0.371739,-0.733314,0.569263,0.397038,0.0921786,0.892023
6964,0.691762,0.74613,-0.651905,0.135311,0.393708,0.107251,0.883983
6965,0.400194,0.588882,-0.700018,0.403971,0.387454,0.128309,0.869879
6966,0.0195986,-0.901808,-0.0129266,0.431944,0.377158,0.152921,0.847545
6967,1.50321,0.285901,-0.554596,0.781463,0.368582,0.168359,0.828328
6968,1.18826,0.982358,-0.179554,-0.0522835,0.362814,0.177061,0.814403
6969,0.66725,-0.468055,-0.199035,0.860994,0.349361,0.190381,0.785223
6970,0.626642,-0.494795,-0.114492,0.861434,0.339045,0.196587,0.762071
6971,0.268899,-0.764499,-0.0173995,0.64439,0.328492,0.199429,0.738376
6972,1.57029,0.923977,0.00259601,-0.38244,0.321832,0.199429,0.722297
6973,0.288181,-0.754002,0.0554894,0.654524,0.307395,0.194885,0.690983
6974,0.0020345,0.36424,0.321412,0.874085,0.300962,0.190381,0.675451
6975,1.39132,0.967267,0.0942707,-0.235602,0.29106,0.180919,0.653239
6976,0.834836,0.894764,0.386405,0.223803,0.281742,0.168359,0.632346
6977,1.29971,0.960594,0.195334,-0.197747,0.273166,0.152921,0.61313
6978,1.43007,0.145821,0.744669,0.651309,0.262871,0.128309,0.590796
6979,1.24808,0.933287,0.280912,-0.223748,0.258816,0.114501,0.581008
6980,1.20972,0.912254,0.33144,-0.240707,0.253287,0.0921786,0.568651
6981,1.48102,0.917133,0.0967829,-0.386652,0.248987,0.0682786,0.559061
6982,0.0959235,-0.896157,0.0939381,0.43368,0.245218,0.0346586,0.550886
6983,0.378137,-0.833889,0.368401,0.410986,0.244089,0.00870199,0.54828
6984,1.25633,0.855938,0.306199,-0.416667,0.244089,-0.00870199,0.54828
6985,0.541124,0.404075,0.836796,-0.369455,0.245218,-0.0346586,0.550886
6986,0.346841,-0.899776,0.321918,0.29457,0.248987,-0.0682786,0.559061
6987,1.56414,0.91008,-0.00962671,-0.414321,0.251535,-0.0843573,0.565214
6988,0.745134,-0.825116,0.563928,-0.0341985,0.258816,-0.114501,0.581008
6989,0.575076,0.285889,0.620339,-0.730375,0.262871,-0.128309,0.590796
6990,0.818828,-0.850148,0.481744,-0.212535,0.273166,-0.152921,0.61313
6991,1.21044,-0.64589,0.520163,-0.558799,0.281742,-0.168359,0.632346
6992,0.594512,-0.962598,0.247908,-0.109298,0.29106,-0.180919,0.653239
6993,0.90033,-0.874878,0.251992,-0.413628,0.300962,-0.190381,0.675451
6994,0.541502,0.154294,0.163306,-0.974435,0.307395,-0.194885,0.690983
6995,0.971928,-0.857005,0.0540919,-0.512461,0.321832,-0.199429,0.722297
6996,0.560259,0.167506,-0.0540702,-0.984387,0.328492,-0.199429,0.738376
6997,0.260059,-0.125323,-0.186598,-0.97441,0.339045,-0.196587,0.762071
6998,0.701347,0.318223,-0.237834,-0.917698,0.349361,-0.190381,0.785223
6999,0.035332,-0.920836,-0.0156341,0.389637,0.362814,-0.177061,0.814403
7000,1.17231,0.723551,-0.198846,-0.66101,0.368582,-0.168359,0.828328
7001,1.11594,0.697418,-0.272153,-0.662979,0.377158,-0.152921,0.847545
7002,0.481801,-0.932615,-0.348507,0.0936627,0.387454,-0.128309,0.869879
7003,0.130886,-0.930716,-0.108543,0.349265,0.393708,-0.107251,0.883983
7004,1.3284,0.843956,-0.200155,-0.497671,0.397038,-0.0921786,0.892023
7005,1.51663,0.90178,-0.0393173,-0.430403,0.401338,-0.0682786,0.901613
7006,0.517788,-0.829489,-0.485468,0.276168,0.405106,-0.0346586,0.909787
7007,1.52428,0.906067,-0.0438676,-0.420854,0.405975,-0.017404,0.911886
7008,0.486461,-0.756351,-0.466502,0.458595,0.476269,0.017404,0.877222
7009,0.327465,0.364753,-0.931071,0.0078647,0.475238,0.0346586,0.875198
7010,1.33039,0.884004,-0.237112,-0.402882,0.472304,0.0600213,0.869735
7011,0.587402,-0.606554,-0.497119,0.620456,0.465801,0.0921786,0.858122
7012,0.618475,0.714672,-0.687978,0.12622,0.46185,0.107251,0.850369
7013,0.0700316,-0.847833,-0.0526267,0.527646,0.451505,0.134865,0.831895
7014,0.0512688,-0.852527,-0.0338041,0.52159,0.442492,0.152921,0.815341
7015,0.164318,-0.794293,-0.0909244,0.600693,0.432436,0.168359,0.796856
7016,0.320136,-0.690278,-0.139284,0.710012,0.421507,0.180919,0.776758
7017,1.1202,0.987575,-0.150715,-0.0445128,0.414207,0.187579,0.762432
7018,0.859337,0.965041,-0.133083,0.225798,0.40226,0.194885,0.740413
7019,0.0689276,-0.836858,-0.00451047,0.547401,0.385412,0.199429,0.710326
7020,1.54537,0.902149,0.00422548,-0.431405,0.37751,0.199429,0.694819
7021,0.0387705,-0.853258,0.00756833,0.521435,0.360661,0.194885,0.664734
7022,1.5238,0.908324,0.0270604,-0.41739,0.35303,0.190381,0.649756
7023,0.75903,-0.331446,0.304605,0.89295,0.337329,0.177061,0.62172
7024,0.907087,-0.217521,0.437867,0.872328,0.326698,0.163515,0.602109
7025,0.955524,-0.203667,0.538631,0.817555,0.317004,0.147171,0.584217
7026,0.430493,-0.658519,0.313867,0.683988,0.308413,0.128309,0.56835
7027,0.444637,-0.670955,0.357727,0.649501,0.301072,0.107251,0.554778
7028,0.00983297,0.209429,0.896977,0.389323,0.297122,0.0921786,0.547025
7029,1.4125,0.886478,0.161048,-0.433843,0.292082,0.0682786,0.537802
7030,0.160126,-0.84616,0.156383,0.509468,0.287684,0.0346586,0.529949
7031,0.0178077,-0.871793,0.0177687,0.489552,0.286355,0.00870199,0.527438
7032,1.45928,0.863848,0.108552,-0.491917,0.286355,-0.00870199,0.527438
7033,0.453085,0.302646,0.878519,-0.369608,0.287684,-0.0346586,0.529949
7034,0.893192,-0.669269,0.737792,0.0879902,0.292082,-0.0682786,0.537802
7035,0.928761,-0.695451,0.71839,-0.0162671,0.297122,-0.0921786,0.547025
7036,0.108466,-0.155659,0.824623,-0.543845,0.301072,-0.107251,0.554778
7037,0.0877838,-0.220936,0.747247,-0.626744,0.308413,-0.128309,0.56835
7038,1.09008,0.625036,0.287606,-0.725681,0.317004,-0.147171,0.584217
7039,1.1475,0.65206,0.211681,-0.728017,0.326698,-0.163515,0.602109
7040,1.23432,0.703194,0.131324,-0.698765,0.337329,-0.177061,0.62172
7041,0.416232,-0.985062,0.130033,0.112894,0.35303,-0.190381,0.649756
7042,0.237259,-0.223544,0.187879,-0.956415,0.360661,-0.194885,0.664734
7043,0.907319,-0.921462,0.0515964,-0.385028,0.37751,-0.199429,0.694819
7044,0.726576,0.253231,-0.0472104,-0.966253,0.385412,-0.199429,0.710326
7045,0.0674149,-0.902795,-0.0131516,0.42987,0.40226,-0.194885,0.740413
7046,0.288042,-0.96798,-0.0913639,0.23381,0.414207,-0.187579,0.762432
7047,0.886201,0.429963,-0.267633,-0.862267,0.421507,-0.180919,0.776758
7048,0.999087,0.54025,-0.285331,-0.791654,0.432436,-0.168359,0.796856
7049,1.0909,0.625654,-0.287123,-0.72534,0.442492,-0.152921,0.815341
7050,0.836624,0.453138,-0.489273,-0.74517,0.451505,-0.134865,0.831895
7051,0.200746,-0.909075,-0.165836,0.382204,0.46185,-0.107251,0.850369
7052,0.147656,-0.0697452,-0.88482,-0.460684,0.465801,-0.0921786,0.858122
7053,0.954215,-0.632557,-0.772635,0.0539099,0.472304,-0.0600213,0.869735
7054,0.392068,-0.842688,-0.374767,0.386558,0.475238,-0.0346586,0.875198
7055,0.238181,0.177045,-0.969082,-0.17186,0.476269,-0.017404,0.877222
7056,1.43518,0.82855,-0.137474,-0.542776,0.543962,0.00870199,0.837612
7057,1.49851,0.837478,-0.0783059,-0.540832,0.54244,0.0346586,0.835214
7058,0.147124,0.288357,-0.938447,0.190175,0.539087,0.0600213,0.829997
7059,0.325939,-0.709067,-0.28722,0.643994,0.531692,0.0921786,0.818931
7060,0.298544,0.523917,-0.800012,0.29239,0.527146,0.107251,0.811511
7061,1.54361,0.849727,-0.0398874,-0.525711,0.518762,0.128309,0.798558
7062,0.630656,0.814648,-0.543963,0.20113,0.508952,0.147171,0.783414
7063,1.24462,0.171061,-0.526528,0.83277,0.493622,0.168359,0.760471
7064,0.903358,0.956463,-0.28605,0.0579168,0.485748,0.177061,0.74762
7065,0.380335,-0.576766,-0.119396,0.808137,0.467896,0.190381,0.720903
7066,0.703553,-0.281539,-0.126308,0.9512,0.454086,0.196587,0.69965
7067,0.329124,-0.607654,-0.0211677,0.793919,0.439956,0.199429,0.677898
7068,0.835709,-0.146392,0.0485795,0.988033,0.425748,0.198859,0.656019
7069,0.457272,-0.505486,0.086196,0.858519,0.411704,0.194885,0.634388
7070,0.976402,-0.0297927,0.266459,0.963386,0.398066,0.187579,0.613374
7071,0.242654,-0.687417,0.106346,0.718435,0.385068,0.177061,0.593338
7072,1.42007,0.90177,0.101393,-0.420155,0.377194,0.168359,0.580486
7073,0.213253,-0.724271,0.139599,0.675237,0.361864,0.147171,0.557544
7074,1.34724,0.896123,0.185667,-0.403101,0.355434,0.134865,0.547052
7075,0.388597,-0.652583,0.315103,0.689091,0.343671,0.107251,0.529447
7076,0.96457,-0.271958,0.737165,0.618569,0.336858,0.0843573,0.518907
7077,0.621408,-0.572141,0.551326,0.607202,0.33173,0.0600213,0.51096
7078,1.30478,0.829795,0.265078,-0.491095,0.329376,0.0432113,0.50712
7079,1.25076,-0.227095,0.947194,0.226387,0.326855,0.00870199,0.503346
7080,1.2256,0.770941,0.335227,-0.541547,0.326855,-0.00870199,0.503346
7081,0.968171,-0.560484,0.808055,0.1814,0.329376,-0.0432113,0.50712
7082,0.0808029,-0.100127,0.942873,-0.317751,0.33173,-0.0600213,0.51096
7083,1.37536,0.774839,0.158902,-0.611861,0.336858,-0.0843573,0.518907
7084,0.319454,-0.0124111,0.783676,-0.621046,0.343671,-0.107251,0.529447
7085,0.802498,-0.841076,0.540858,-0.0079638,0.355434,-0.134865,0.547052
7086,0.301509,-0.124698,0.623805,-0.771568,0.361864,-0.147171,0.557544
7087,0.680673,-0.936816,0.349808,-0.00322823,0.377194,-0.168359,0.580486
7088,0.216117,-0.275765,0.428689,-0.860337,0.385068,-0.177061,0.593338
